rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
824,Satva - Grand Uniara,https://www.zomato.com/jaipur/satva-grand-uniara-narayan-singh-circle?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Grand Uniara, JLN Marg, Near Tree Murti Circle, Jaipur",Jaipur,26.8978747097,75.8162447065,"12Noon to 4PM, 7:30PM to 11PM (Mon-Sun)",4.1,"North Indian, Chinese","['Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Lunch', 'Air Conditioned', 'Valet Parking Available', 'Axis Bank - Dining Delights', 'Wifi', 'Pure Veg', 'Indoor Seating', 'Table booking recommended']"
825,Sri Motu Ram Prasadam,https://www.zomato.com/jaipur/sri-motu-ram-prasadam-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8th Floor, Corporate Tower, Jawahar Circle, Sector 8, Malviya Nagar, Jaipur",Jaipur,26.8434676986,75.8023424819,11am – 11pm (Mon-Sun),3.9,"North Indian, South Indian, Rajasthani","['Lunch', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Free Parking', 'Live Music', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Valet Parking Available', 'Indoor Seating', 'Serves Jain Food', 'Brunch']"
826,Tan-Sukh,https://www.zomato.com/jaipur/tan-sukh-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A3- A6, Queens Road, Nityanand Nagar, Vaishali Nagar, Jaipur",Jaipur,26.9035251469,75.7531102002,11am – 10:45pm (Mon-Sun),3.8,"North Indian, Rajasthani, Chinese","['Credit Card', 'Lunch', 'No Alcohol Available', 'Cash', 'Debit Card', 'Delivery', 'Dinner', 'Takeaway Available', 'Free Parking', 'Table booking recommended', 'Kid Friendly', 'Pure Veg', 'Valet Parking Available', 'Wifi', 'Indoor Seating', 'Air Conditioned', 'Private Dining Area Available', 'Brunch', 'Catering Available']"
827,Shyam Darbaar,https://www.zomato.com/jaipur/shyam-darbaar-bais-godam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C-17, Swej Farm Road, Near Mangal Mach Marriage Garden, Nandpuri Market 22, Bais Godam, Jaipur",Jaipur,26.8946448218,75.7843136787,11 AM to 11 PM,4.2,"North Indian, South Indian, Chinese, Street Food, Continental","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Free Parking', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Pure Veg']"
828,XXX Spice,https://www.zomato.com/jaipur/xxx-spice-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ajmer Road, Vaishali Nagar, Jaipur",Jaipur,26.890031,75.738769,5pm – 3am (Mon-Sun),4.1,"North Indian, Chinese, Momos","['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
829,Falahaar,https://www.zomato.com/jaipur/falahaar-1-mi-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Saraogi Mansion, MI Road, Jaipur",Jaipur,26.9157926007,75.8221636713,10:30 AM to 9 PM,3.7,"Street Food, Healthy Food","['Cash', 'Debit Card', 'Standing Tables', 'Takeaway Available', 'Credit Card', 'No Seating Available', 'Digital Payments Accepted', 'Pure Veg']"
830,Mine Coffee Wine,https://www.zomato.com/jaipur/mine-coffee-wine-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Shikha, R 14, Yudhishthir Marg, Opposite Deer Park, C Scheme, Jaipur",Jaipur,26.906082072600004,75.7970290259,10 AM to 11 PM,4.2,"Continental, Italian","['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Breakfast', 'Valet Parking Available', 'Outdoor Seating', 'Free Wifi', 'Digital Payments Accepted', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area']"
831,25 Degree East,https://www.zomato.com/jaipur/25-degree-east-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"F-11 C, Chaintanya Marg, C Scheme, Jaipur",Jaipur,26.9055169946,75.7950991765,11 AM – 12 Midnight,4.1,"North Indian, Mughlai","['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area']"
832,The Yellow Chilli,https://www.zomato.com/jaipur/the-yellow-chilli-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Court, World Trade Park, Malviya Nagar, Jaipur",Jaipur,26.8535081541,75.8052137867,11 AM to 11 PM,3.7,North Indian,"['Credit Card', 'Takeaway Available', 'Debit Card', 'Mall Parking', 'Dinner', 'Lunch', 'Cash', 'Serves Cocktails', 'Indoor Seating', 'Beer', 'Wine', 'Outdoor Seating', 'Wheelchair Accessible', 'Wifi', 'Table Reservation Not Required', 'Air Conditioned']"
833,Captain Bill$,https://www.zomato.com/jaipur/captain-bill-chitrakoot?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 8 A, Brighu Nagar Near Elements Mall, Chitrakoot, Jaipur",Jaipur,26.8956360442,75.7501812279,"1pm – 12midnight (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",3.9,"North Indian, Chinese","['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating']"
834,Handi Express,https://www.zomato.com/jaipur/handi-express-1-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 46, Muktanand Nagar, Opposite Helmet Point, Gopalpura, Tonk Road, Jaipur",Jaipur,26.8635196039,75.79048175359999,"1 PM to 3 PM, 7 PM to 2 AM",3.4,"North Indian, Mughlai","['Takeaway Available', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'All Day Breakfast', 'Indoor Seating', 'Digital Payments Accepted']"
835,Scary Mansion Lounge & Bar,https://www.zomato.com/jaipur/scary-mansion-lounge-bar-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7th Floor, Mahalaxmi Tower, Calgeri Road, Malviya Nagar, Jaipur",Jaipur,26.859444960100003,75.8081310242,12 Noon – 12 Midnight,4.0,"North Indian, Chinese, Italian, Kebab","['Serves Alcohol', 'Takeaway Available', 'Dinner', 'Lunch', 'Cash', 'Debit Card', 'Credit Card', 'Free Parking', 'Beer', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Hookah', 'City View', 'Digital Payments Accepted', 'Wine', 'Table booking recommended', 'Axis Bank - Dining Delights']"
836,Zaika,https://www.zomato.com/jaipur/zaika-bani-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Traditional Heritage Haveli, AC-4C, Gayatri Marg, Sawai Jai Singh Highway, Bani Park, Jaipur",Jaipur,26.9268301364,75.790293999,7 AM to 11 PM,3.6,"North Indian, Chinese","['Cash', 'Delivery', 'Dinner', 'Lunch', 'Debit Card', 'Breakfast', 'Credit Card', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Fullbar', 'Table Reservation Not Required', 'Indoor Seating']"
837,Wizard's Cafe,https://www.zomato.com/jaipur/wizards-cafe-bani-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 45 & 46, Katewa Chambers, Banipark EXT Scheme, Near Peetal Factory, Bani Park, Jaipur",Jaipur,26.9347780358,75.7976030186,"12noon – 10pm (Mon-Fri),12noon – 10:30pm (Sat-Sun)",4.1,"Chinese, Fast Food, Beverages, Italian","['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Board Games', 'Indoor Seating', 'Air Conditioned', 'Self Service', 'Free Parking', 'Digital Payments Accepted', 'Wifi', 'Pure Veg']"
838,Flavours  - Cafe Restaurant,https://www.zomato.com/jaipur/flavours-cafe-restaurant-bani-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Nirwana Hometel, 4, D-Villa, Khasa Kothi Circle, Station Road, Bani Park, Jaipur",Jaipur,26.9211282519,75.7948577777,7 AM to 11 PM,3.8,"North Indian, Chinese, Italian","['Dinner', 'Cash', 'Breakfast', 'Serves Alcohol', 'Lunch', 'Credit Card', 'Debit Card', 'Buffet', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Free Parking', 'Outdoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area']"
839,Chai Ho Jaye,https://www.zomato.com/jaipur/chai-ho-jaye-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1-2, Plot 243, Gali 3, Shanti Path, Near Jawahar Nagar Police Station, Raja Park, Jaipur",Jaipur,26.8919665342,75.8323027566,"11 AM to 10 PM (Mon-Thu), 9:30 AM to 10 PM (Fri-Sun)",3.6,"Cafe, Fast Food","['No Alcohol Available', 'Takeaway Available', 'Debit Card', 'Breakfast', 'Cash', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
840,Janta Sweet Home,https://www.zomato.com/jodhpur/janta-sweet-home-kabir-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Nai Sarak, Kabir Nagar, Jodhpur",Jodhpur,26.2886416,73.0255866,7 AM to 11 PM,4.6,"Fast Food, Mithai, Pizza, South Indian, Sandwich","['No Seating Available', 'Credit Card', 'Lunch', 'Breakfast', 'Takeaway Available', 'Cash', 'Debit Card', 'Dinner', 'Pure Veg']"
841,New Raja Chicken Corner,https://www.zomato.com/jodhpur/new-raja-chicken-corner-station-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"H61, Near Anand Cinema, Railway Station Road, Station Road, Jodhpur",Jodhpur,26.286523,73.023459,11:30am – 11pm (Mon-Sun),4.3,"Mughlai, North Indian","['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']"
842,Gypsy,https://www.zomato.com/jodhpur/gypsy-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, 689, 9th C Road, Sardarpura, Jodhpur",Jodhpur,26.2751474605,73.0077183992,10 AM to 11 PM,4.5,"Fast Food, North Indian, South Indian","['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Pure Veg']"
843,Punjabi Chic Inn,https://www.zomato.com/jodhpur/punjabi-chic-inn-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"130, Medical College Road, Sindhi Colony, Opposite Dr S N Medical College, Shastri Nagar, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.270925,73.00513,6 PM to 12 Midnight,4.6,"North Indian, Fast Food, Chinese","['Cash', 'Dinner', 'Delivery', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Indoor Seating']"
844,Dilip Fast Food,https://www.zomato.com/jodhpur/dilip-fast-food-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14/2, Sector 15, Chopasni Housing Board, Jodhpur",Jodhpur,26.26233,72.973227,11 AM to 11 PM,4.1,"Sandwich, Burger, Pizza, Fast Food, Chinese, Beverages","['Takeaway Available', 'Cash', 'Digital Payments Accepted']"
845,Janta Sweet Home- Food Court,https://www.zomato.com/jodhpur/janta-sweet-home-food-court-station-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Outside Railway Reservation Office, Station Road in front, Minerva Complex, Jodhpur",Jodhpur,26.2864033,73.0229788,7 AM to 10 PM,4.3,Fast Food,"['Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating', 'Pure Veg']"
846,Aunty's Pizza,https://www.zomato.com/jodhpur/auntys-pizza-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop B-14, Shastri Circle, Shastri Nagar, Jodhpur",Jodhpur,26.2633415287,73.0038580298,11 AM to 11:30 PM,4.1,"Fast Food, Burger, Sandwich, Beverages, Pizza","['Lunch', 'Cash', 'Dinner', 'Takeaway Available', 'Pure Veg', 'Outdoor Seating', 'Indoor Seating']"
847,Cafe 651,https://www.zomato.com/jodhpur/cafe--sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"651, 11th C Road, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.274912965,73.0061486363,11 AM to 11 PM,4.9,"Cafe, Continental, Coffee, Beverages, Desserts","['Credit Card', 'Dinner', 'Takeaway Available', 'Cash', 'Debit Card', 'Lunch', 'Delivery', 'Table booking recommended', 'Gluten Free Options', 'Vegan Options', 'Table booking for Groups', 'Digital Payments Accepted', 'Group Meal', 'Catering Available', 'Pet Friendly', 'Pure Veg', 'Serves Jain Food', 'City View', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Kid Friendly']"
848,Gypsy Dining Hall,https://www.zomato.com/jodhpur/gypsy-dining-hall-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"First Floor, 689, 9th C Road, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2753464806,73.00775796180001,"12 Noon to 3:30 PM, 7 PM to 11 PM",4.5,Rajasthani,"['Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Dinner', 'Indoor Seating', 'Air Conditioned']"
849,Laxmi Cold Drinks,https://www.zomato.com/jodhpur/laxmi-cold-drinks-shastri-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Cityplaza, Opposite Medical College, Shastri Nagar, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2714688335,73.00665523859999,"10am – 11:30am (Mon),10am – 11pm (Tue-Sun)",4.1,"Beverages, Fast Food, Sandwich, Pizza, South Indian","['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
850,The Book Cafe,https://www.zomato.com/jodhpur/the-book-cafe-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dream Heights, Cyb-5, Cyber Park, Heavy Industrial Area, Basni, Jodhpur",Jodhpur,26.2529993783,72.9968383536,11 AM to 3 AM,4.0,"Cafe, Fast Food, Chinese, Continental, Mexican","['Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'Cash', 'Lunch', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
851,Al Baik Candle Light,https://www.zomato.com/jodhpur/al-baik-candle-light-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Pakija Chakki, Kamla Nehru Nagar, Chopasni Road, Chopasni Housing Board, Jodhpur",Jodhpur,26.276836,72.988362,11 AM to 11 PM,4.2,North Indian,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']"
852,The Filos Cafe & Restaurant,https://www.zomato.com/jodhpur/the-filos-cafe-restaurant-air-force-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Sir Pratap Colony, Airport Road, Panch Batti Circle, Air Force Area, Jodhpur",Jodhpur,26.2653225966,73.039453961,8 AM to 11 PM,4.3,"Cafe, Continental","['Debit Card', 'Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Breakfast', 'Credit Card', 'Digital Payments Accepted', 'Indoor Seating', 'Rooftop', 'Air Conditioned']"
853,Mosaic Eatery,https://www.zomato.com/jodhpur/mosaic-eatery-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Shri Anand Prakash Bhoot Marg, HI Area Phase 2, Basni, Jodhpur",Jodhpur,26.2562676219,73.0061201779,11 AM to 11 PM,4.2,"Cafe, Continental, Italian, Chinese, Thai","['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Free Wifi', 'Air Conditioned']"
854,Food Junction,https://www.zomato.com/jodhpur/food-junction-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Big Bazar, Olympic Road, Sardarpura, Jodhpur",Jodhpur,26.2803886111,73.0188602954,10 AM to 10:30 PM,4.2,"North Indian, Italian, Pizza, South Indian, Chinese, Sandwich, Beverages","['Cash', 'Lunch', 'Dinner', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
855,Rigveda,https://www.zomato.com/jodhpur/rigveda-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"117, Ground Floor, Hamir Tower, PWD Circle",Jodhpur,26.2708323675,73.0201132223,10:30 AM to 11:30 PM,4.5,North Indian,"['Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Dinner', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']"
856,Jodhpuri Darbar,https://www.zomato.com/jodhpur/jodhpuri-darbar-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25, Light Industries Area, Shastri Circle, Sardarpura, Jodhpur",Jodhpur,26.2616622998,73.0034265295,6 PM to 11 PM,4.2,"North Indian, Mughlai","['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Outdoor Seating', 'Indoor Seating']"
857,The Kaps Pizza,https://www.zomato.com/jodhpur/the-kaps-pizza-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 11, Amar Chambers, Olympic Road, Jalori Gate, Sardarpura, Jodhpur",Jodhpur,26.283207503000003,73.0170357227,11:30am – 10:45pm (Mon-Sun),4.4,"Chinese, Fast Food, Beverages","['No Alcohol Available', 'Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned']"
858,The Daily Grinds,https://www.zomato.com/jodhpur/the-daily-grinds-cantt-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 3, Defence Lab Road, Cantt Area, Jodhpur",Jodhpur,26.2705596812,73.040237166,12Noon to 12Midnight (Mon-Sun),4.4,"Cafe, Continental, North Indian, Chinese, Mexican","['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Free Parking', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Kid Friendly', 'Pet Friendly', 'Vegan Options', 'Karaoke', 'Free Wifi', 'Table booking for Groups', 'Air Conditioned', 'Wifi']"
859,Pokar Sweets And Restaurant,https://www.zomato.com/jodhpur/pokar-sweets-and-restaurant-kabir-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Sojati Gate Circle, Nai Sarak, Kabir Nagar, Jodhpur",Jodhpur,26.288646385,73.025643602,6 AM to 2 AM,4.0,"North Indian, South Indian, Fast Food, Burger, Sandwich","['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
860,Hotel Priya,https://www.zomato.com/jodhpur/hotel-priya-rawaton-ka-bass?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"181-182, Nai Sarak, Near Sojati Gate Circle, Rawaton Ka Bass, Jodhpur",Jodhpur,26.2889139187,73.0257062986,"8am – 12midnight (Mon),7am – 8pm, 10pm – 11pm (Tue),7am – 10:59pm (Wed, Fri, Sat), 7am – 1pm, 1:10pm – 8pm (Thu),8am – 4pm, 9pm – 10pm (Sun)",4.2,North Indian,"['Credit Card', 'Lunch', 'Breakfast', 'Takeaway Available', 'Cash', 'Debit Card', 'Dinner', 'Indoor Seating', 'Pure Veg']"
861,Mauryan,https://www.zomato.com/jodhpur/mauryan-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Below Talwarkar Gym, 11 B Road, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2759555643,73.0038942397,11 AM to 11 PM,4.5,"North Indian, Rajasthani","['Credit Card', 'Lunch', 'Debit Card', 'Dinner', 'Takeaway Available', 'Delivery', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
862,Bawarchi Fast Food,https://www.zomato.com/jodhpur/bawarchi-fast-food-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1006, First D Road, Near Nehru Park, Sardarpura, Jodhpur",Jodhpur,26.2763030953,73.0139806867,10 AM to 10:30 PM,4.1,"Fast Food, North Indian, South Indian","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']"
863,Hari Vedas,https://www.zomato.com/jodhpur/hari-vedas-air-force-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 672, Rajhans Tower, 11th C Road, Sardarapura, Air Force Area, Jodhpur",Jodhpur,26.274198652800003,73.00704013560001,11 AM to 11 PM,4.3,North Indian,"['Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
864,The Burger Joint,https://www.zomato.com/jodhpur/the-burger-joint-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Surya Colony, Sardarpura, Jodhpur",Jodhpur,26.267644,73.02089,"11am – 11pm (Mon-Thu),11am – 12midnight (Fri-Sun)",4.0,"Burger, Fast Food, Chinese, Beverages","['Delivery', 'Lunch', 'Cash', 'Dinner', 'Takeaway Available', 'Outdoor Seating', 'Table booking recommended', 'Free Parking', 'Indoor Seating']"
865,Chandra Vilas Namkeen,https://www.zomato.com/jodhpur/chandra-vilas-namkeen-paota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, High Court Road, Nai Sarak Circle, Paota, Jodhpur",Jodhpur,26.28848,73.026268,"9am – 9:30pm (Mon),9am – 10pm (Tue-Sun)",4.2,Street Food,"['Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Indoor Seating']"
866,Mc Donald's,https://www.zomato.com/jodhpur/mc-donalds-1-paota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ansal Mall, Paota, Jodhpur",Jodhpur,26.289296280300004,73.02880290899999,10 AM to 11 PM,4.1,Fast Food,"['Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Dinner', 'Indoor Seating', 'Air Conditioned']"
867,Fun N Food Fast Food,https://www.zomato.com/jodhpur/fun-n-food-fast-food-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11th B Road, Sardarpura, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2758458333,73.0048246309,11 AM to 11 PM,4.1,"Fast Food, North Indian, South Indian","['Takeaway Available', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Air Conditioned']"
868,The Rolling Stove,https://www.zomato.com/jodhpur/the-rolling-stove-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shastri Circle, Sardarpura, Jodhpur",Jodhpur,26.262386,73.004749,6 PM to 11 PM,4.1,"Italian, Mexican, Beverages, Pizza","['No Seating Available', 'Dinner', 'Cash', 'Takeaway Available']"
869,Maa Gaajan Fast Food,https://www.zomato.com/jodhpur/maa-gaajan-fast-food-basni?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4/U/3, Kudi Bhagtasni Housing Board, Near Central Academy School, Basni, Jodhpur",Jodhpur,26.215519,73.027138,"11am – 10:30pm (Mon-Thu),12midnight – 10:30pm (Fri),Closed (Sat),12midnight – 10:30pm, 11pm – 12midnight (Sun)",4.0,"North Indian, Fast Food, Chinese, Continental","['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
870,Purple Saffron,https://www.zomato.com/jodhpur/purple-saffron-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4th Floor, Kush Kunj, Above UCO Bank, Bhati Chowk, Ratanada ",Jodhpur,26.2722153312,73.0359318852,"1pm – 11:30pm (Mon, Wed, Thu, Fri, Sat, Sun), Closed (Tue)",4.0,"North Indian, Continental","['Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Rooftop', 'Table booking recommended']"
871,Sufi Darbaan,https://www.zomato.com/jodhpur/sufi-darbaan-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ali Tower, Opposite Samsung Showroom, Near Petrol Pump, Aakhliya Circle, Pratap Nagar Road, Chopasni Housing Board, Jodhpur",Jodhpur,26.278433,72.991492,"1 PM to 11 PM (Mon-Thu, Sat-Sun), 1 PM to 1:45 PM, 2:15 PM to 11 PM (Fri)",4.1,"North Indian, Mughlai, Chinese","['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']"
872,On The Rocks,https://www.zomato.com/jodhpur/on-the-rocks-cantt-area?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Circuit House Road, Cantt Area, Jodhpur",Jodhpur,26.281728172,73.0380377546,"12:30 PM to 3:30 PM, 7 PM to 11 PM",4.4,"Chinese, North Indian","['Cash', 'Debit Card', 'Lunch', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Above 18 Only', 'Indoor Seating', 'Fullbar', 'Digital Payments Accepted']"
873,Shadab's Kebab,https://www.zomato.com/jodhpur/shadabs-kebab-chopasni-housing-board?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"339, 4th Chopasani Road, Near Old Kohinoor Cinema, Sardarpura, Jodhpur",Jodhpur,26.280582,73.006435,2 PM to 11 PM,4.2,Mughlai,"['Lunch', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Cash', 'Indoor Seating']"
874,The Moji's Cafe,https://www.zomato.com/jodhpur/the-mojis-cafe-sardarpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot No 3 Section 7 Extn. Near Barista, New Power House Road Sardarpura, Jodhpur",Jodhpur,26.2605870995,73.0119398609,11 AM to 11 PM,4.0,"Indian, Chinese, Burger, Sandwich, Pizza, Beverages","['Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned']"
875,Khaas Bagh,https://www.zomato.com/jodhpur/khaas-bagh-ratanada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Police Lines, Ratanada, Bhagat Ki Kothi, Jodhpur",Jodhpur,26.2824712969,73.030253984,12 Noon to 11 PM,4.8,"North Indian, Rajasthani","['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Delivery', 'Serves Alcohol', 'Indoor Seating', 'Rooftop', 'Air Conditioned', 'Outdoor Seating', 'Smoking Area', 'Fullbar']"
